	Speaker_1	Speaker_2	Utterance_1	Utterance_2	Utterance_3	Emotion_1	Emotion_2	Emotion_3	dialog_state	labels	utterance	context	sent	emo_label	raw_text
5560	Phoebe	Joey	Oh! Oh my God!	Merry Christmas!!	You saved them! You guys! Oh God, you're the best!	fear	joy	joy	[1, 0, 1]	0	Oh! Oh my God! You saved them! You guys! Oh God, you're the best!	Merry Christmas!!	Oh! Oh my God! Merry Christmas!! You saved them! You guys! Oh God, you're the best!	['fear', 'joy', 'joy']	"[['Phoebe', 'Oh! Oh my God!'], ['Joey', 'Merry Christmas!!'], ['Phoebe', ""You saved them! You guys! Oh God, you're the best!""]]"
5561	Chandler	Rachel	It's like 'Night of the Living Dead Christmas Trees.'	Hello? Yeah, this is she. Oh! You're kidding! You're kidding! Oh thank you! I love you!	Sure, everybody loves a kidder.	neutral	neutral	joy	[1, 0, 1]	0	It's like 'Night of the Living Dead Christmas Trees.' Sure, everybody loves a kidder.	Hello? Yeah, this is she. Oh! You're kidding! You're kidding! Oh thank you! I love you!	It's like 'Night of the Living Dead Christmas Trees.' Hello? Yeah, this is she. Oh! You're kidding! You're kidding! Oh thank you! I love you! Sure, everybody loves a kidder.	['neutral', 'neutral', 'joy']	"[['Chandler', ""It's like 'Night of the Living Dead Christmas Trees.'""], ['Rachel', ""Hello? Yeah, this is she. Oh! You're kidding! You're kidding! Oh thank you! I love you!""], ['Chandler', 'Sure, everybody loves a kidder.']]"
5562	Rachel	Chandler	Hello? Yeah, this is she. Oh! You're kidding! You're kidding! Oh thank you! I love you!	Sure, everybody loves a kidder.	I got the job!	neutral	joy	joy	[1, 0, 1]	0	Hello? Yeah, this is she. Oh! You're kidding! You're kidding! Oh thank you! I love you! I got the job!	Sure, everybody loves a kidder.	Hello? Yeah, this is she. Oh! You're kidding! You're kidding! Oh thank you! I love you! Sure, everybody loves a kidder. I got the job!	['neutral', 'joy', 'joy']	"[['Rachel', ""Hello? Yeah, this is she. Oh! You're kidding! You're kidding! Oh thank you! I love you!""], ['Chandler', 'Sure, everybody loves a kidder.'], ['Rachel', 'I got the job!']]"
5563	Joey	Monica	Okay, pick a card, any card. All right, now memorize it. Show to everybody. Got it?	Um-mm.	All right, give it back to me. 5 of hearts.	joy	neutral	joy	[1, 0, 1]	1	Okay, pick a card, any card. All right, now memorize it. Show to everybody. Got it? All right, give it back to me. 5 of hearts.	Um-mm.	Okay, pick a card, any card. All right, now memorize it. Show to everybody. Got it? Um-mm. All right, give it back to me. 5 of hearts.	['joy', 'neutral', 'joy']	[['Joey', 'Okay, pick a card, any card. All right, now memorize it. Show to everybody. Got it?'], ['Monica', 'Um-mm.'], ['Joey', 'All right, give it back to me. 5 of hearts.']]
5564	Chandler	#ALL#	I just saw Janice.	Oh.	Yeah, she was at Rockefeller Center skating with her husband, she looked so happy. I almost feel bad for whipping that kid's pretzel at them.	anger	neutral	sadness	[1, 0, 1]	0	I just saw Janice. Yeah, she was at Rockefeller Center skating with her husband, she looked so happy. I almost feel bad for whipping that kid's pretzel at them.	Oh.	I just saw Janice. Oh. Yeah, she was at Rockefeller Center skating with her husband, she looked so happy. I almost feel bad for whipping that kid's pretzel at them.	['anger', 'neutral', 'sadness']	"[['Chandler', 'I just saw Janice.'], ['#ALL#', 'Oh.'], ['Chandler', ""Yeah, she was at Rockefeller Center skating with her husband, she looked so happy. I almost feel bad for whipping that kid's pretzel at them.""]]"
5565	Chandler	Monica	Oh, y'know what, I'm gonna be okay, you don't have to throw a party for me.	It's Joey's birthday.	Oh, well then, if anybody should have a party it should be him.	neutral	joy	neutral	[1, 0, 1]	0	Oh, y'know what, I'm gonna be okay, you don't have to throw a party for me. Oh, well then, if anybody should have a party it should be him.	It's Joey's birthday.	Oh, y'know what, I'm gonna be okay, you don't have to throw a party for me. It's Joey's birthday. Oh, well then, if anybody should have a party it should be him.	['neutral', 'joy', 'neutral']	"[['Chandler', ""Oh, y'know what, I'm gonna be okay, you don't have to throw a party for me.""], ['Monica', ""It's Joey's birthday.""], ['Chandler', 'Oh, well then, if anybody should have a party it should be him.']]"
5566	Monica	Chandler	It's Joey's birthday.	Oh, well then, if anybody should have a party it should be him.	Sush!! I cannot believe she is still up there.	joy	neutral	anger	[1, 0, 1]	0	It's Joey's birthday. Sush!! I cannot believe she is still up there.	Oh, well then, if anybody should have a party it should be him.	It's Joey's birthday. Oh, well then, if anybody should have a party it should be him. Sush!! I cannot believe she is still up there.	['joy', 'neutral', 'anger']	"[['Monica', ""It's Joey's birthday.""], ['Chandler', 'Oh, well then, if anybody should have a party it should be him.'], ['Monica', 'Sush!! I cannot believe she is still up there.']]"
5567	Chandler	Monica	Oh, well then, if anybody should have a party it should be him.	Sush!! I cannot believe she is still up there.	Okay, well he totally screwed up the punch line. Y'know, it's supposed to be arrghh-eh og-errigh.	neutral	anger	neutral	[1, 0, 1]	0	Oh, well then, if anybody should have a party it should be him. Okay, well he totally screwed up the punch line. Y'know, it's supposed to be arrghh-eh og-errigh.	Sush!! I cannot believe she is still up there.	Oh, well then, if anybody should have a party it should be him. Sush!! I cannot believe she is still up there. Okay, well he totally screwed up the punch line. Y'know, it's supposed to be arrghh-eh og-errigh.	['neutral', 'anger', 'neutral']	"[['Chandler', 'Oh, well then, if anybody should have a party it should be him.'], ['Monica', 'Sush!! I cannot believe she is still up there.'], ['Chandler', ""Okay, well he totally screwed up the punch line. Y'know, it's supposed to be arrghh-eh og-errigh.""]]"
5568	Rachel	Mr.	Yeah, right away Mr. Kaplan.	I'm not supposed to drink coffee, it makes me gassy.	I know!	neutral	anger	neutral	[1, 0, 1]	0	Yeah, right away Mr. Kaplan. I know!	I'm not supposed to drink coffee, it makes me gassy.	Yeah, right away Mr. Kaplan. I'm not supposed to drink coffee, it makes me gassy. I know!	['neutral', 'anger', 'neutral']	"[['Rachel', 'Yeah, right away Mr. Kaplan.'], ['Mr.', ""I'm not supposed to drink coffee, it makes me gassy.""], ['Rachel', 'I know!']]"
5569	Rachel	Mr.	Op.	Eh.	Oh, you got me.	neutral	neutral	neutral	[1, 0, 1]	0	Op. Oh, you got me.	Eh.	Op. Eh. Oh, you got me.	['neutral', 'neutral', 'neutral']	[['Rachel', 'Op.'], ['Mr.', 'Eh.'], ['Rachel', 'Oh, you got me.']]
5570	Chandler	#ALL#	Yeah, I ended up in the storage room, and not alone.	Woooo hoooo!!!	Ow, no 'woo-hooing,' no 'woo-hooing.'	joy	joy	joy	[1, 0, 1]	0	Yeah, I ended up in the storage room, and not alone. Ow, no 'woo-hooing,' no 'woo-hooing.'	Woooo hoooo!!!	Yeah, I ended up in the storage room, and not alone. Woooo hoooo!!! Ow, no 'woo-hooing,' no 'woo-hooing.'	['joy', 'joy', 'joy']	"[['Chandler', 'Yeah, I ended up in the storage room, and not alone.'], ['#ALL#', 'Woooo hoooo!!!'], ['Chandler', ""Ow, no 'woo-hooing,' no 'woo-hooing.'""]]"
5571	Rachel	Monica	Did he call? Did Mark call?	No honey, I'm sorry, but the weekend's not over yet.	Oh. Oh my God, is that Phoebe?	fear	sadness	fear	[1, 0, 1]	0	Did he call? Did Mark call? Oh. Oh my God, is that Phoebe?	No honey, I'm sorry, but the weekend's not over yet.	Did he call? Did Mark call? No honey, I'm sorry, but the weekend's not over yet. Oh. Oh my God, is that Phoebe?	['fear', 'sadness', 'fear']	"[['Rachel', 'Did he call? Did Mark call?'], ['Monica', ""No honey, I'm sorry, but the weekend's not over yet.""], ['Rachel', 'Oh. Oh my God, is that Phoebe?']]"
5572	Chandler	Joey	Joey, what-wh-wh-wha-wh-wha-wh-wha-wh-wha-what are you doing here?	Waiting for my Grandma to finish my laundry. What about you?	I'm here to see Mary-Angela.	fear	neutral	neutral	[1, 0, 1]	0	Joey, what-wh-wh-wha-wh-wha-wh-wha-wh-wha-what are you doing here? I'm here to see Mary-Angela.	Waiting for my Grandma to finish my laundry. What about you?	Joey, what-wh-wh-wha-wh-wha-wh-wha-wh-wha-what are you doing here? Waiting for my Grandma to finish my laundry. What about you? I'm here to see Mary-Angela.	['fear', 'neutral', 'neutral']	"[['Chandler', 'Joey, what-wh-wh-wha-wh-wha-wh-wha-wh-wha-what are you doing here?'], ['Joey', 'Waiting for my Grandma to finish my laundry. What about you?'], ['Chandler', ""I'm here to see Mary-Angela.""]]"
5573	Ross	Rachel	I'm so proud of you.	Me too!	Listen, I'm ah, I'm sorry I've been so crazy and jealous and, it's just that I like you a lot, so...	joy	joy	fear	[1, 0, 1]	0	I'm so proud of you. Listen, I'm ah, I'm sorry I've been so crazy and jealous and, it's just that I like you a lot, so...	Me too!	I'm so proud of you. Me too! Listen, I'm ah, I'm sorry I've been so crazy and jealous and, it's just that I like you a lot, so...	['joy', 'joy', 'fear']	"[['Ross', ""I'm so proud of you.""], ['Rachel', 'Me too!'], ['Ross', ""Listen, I'm ah, I'm sorry I've been so crazy and jealous and, it's just that I like you a lot, so...""]]"
5574	Rachel	Mark	Yeah.	Rachel?	Yeah. Hi Mark!	neutral	joy	joy	[1, 0, 1]	0	Yeah. Yeah. Hi Mark!	Rachel?	Yeah. Rachel? Yeah. Hi Mark!	['neutral', 'joy', 'joy']	[['Rachel', 'Yeah.'], ['Mark', 'Rachel?'], ['Rachel', 'Yeah. Hi Mark!']]
5575	Rachel	Mark	Yeah. Hi Mark!	Hi. I just talked to Joanna, and she loves you. You got it, you got the job.	Oh, I did!	joy	joy	joy	[1, 0, 1]	0	Yeah. Hi Mark! Oh, I did!	Hi. I just talked to Joanna, and she loves you. You got it, you got the job.	Yeah. Hi Mark! Hi. I just talked to Joanna, and she loves you. You got it, you got the job. Oh, I did!	['joy', 'joy', 'joy']	[['Rachel', 'Yeah. Hi Mark!'], ['Mark', 'Hi. I just talked to Joanna, and she loves you. You got it, you got the job.'], ['Rachel', 'Oh, I did!']]
5576	Rachel	Mark	Oh, I did!	Yes.	Oh my God!!	joy	joy	joy	[1, 0, 1]	0	Oh, I did! Oh my God!!	Yes.	Oh, I did! Yes. Oh my God!!	['joy', 'joy', 'joy']	[['Rachel', 'Oh, I did!'], ['Mark', 'Yes.'], ['Rachel', 'Oh my God!!']]
5577	Phoebe	Rachel	Ick, you were eavesdropping.	Eavesdropping. Pheebs, the ceiling tiles were falling down.	Oh, I'm sorry. But I really like this guy. And I think he really happens to like me.	anger	anger	joy	[1, 0, 1]	0	Ick, you were eavesdropping. Oh, I'm sorry. But I really like this guy. And I think he really happens to like me.	Eavesdropping. Pheebs, the ceiling tiles were falling down.	Ick, you were eavesdropping. Eavesdropping. Pheebs, the ceiling tiles were falling down. Oh, I'm sorry. But I really like this guy. And I think he really happens to like me.	['anger', 'anger', 'joy']	"[['Phoebe', 'Ick, you were eavesdropping.'], ['Rachel', 'Eavesdropping. Pheebs, the ceiling tiles were falling down.'], ['Phoebe', ""Oh, I'm sorry. But I really like this guy. And I think he really happens to like me.""]]"
5578	Joey	Ross	What?	Mr. Dickens gets to pick 'em.	Who?	fear	fear	anger	[1, 0, 1]	1	What? Who?	Mr. Dickens gets to pick 'em.	What? Mr. Dickens gets to pick 'em. Who?	['fear', 'fear', 'anger']	"[['Joey', 'What?'], ['Ross', ""Mr. Dickens gets to pick 'em.""], ['Joey', 'Who?']]"
5579	Joey	Chandler	Who?	I'll get you the Cliff Notes.	The what?	anger	joy	anger	[1, 0, 1]	1	Who? The what?	I'll get you the Cliff Notes.	Who? I'll get you the Cliff Notes. The what?	['anger', 'joy', 'anger']	"[['Joey', 'Who?'], ['Chandler', ""I'll get you the Cliff Notes.""], ['Joey', 'The what?']]"
5580	Monica	Julio	Look Julio, someone left their book here.	Ah actually, that is mine.	Oh yeah, what are you reading?	neutral	neutral	neutral	[1, 0, 1]	0	Look Julio, someone left their book here. Oh yeah, what are you reading?	Ah actually, that is mine.	Look Julio, someone left their book here. Ah actually, that is mine. Oh yeah, what are you reading?	['neutral', 'neutral', 'neutral']	[['Monica', 'Look Julio, someone left their book here.'], ['Julio', 'Ah actually, that is mine.'], ['Monica', 'Oh yeah, what are you reading?']]
5581	Monica	Julio	Your a poet and don't know it.	Actually I ah, I am a poet.	Mine? Right here?	sadness	neutral	neutral	[1, 0, 1]	0	Your a poet and don't know it. Mine? Right here?	Actually I ah, I am a poet.	Your a poet and don't know it. Actually I ah, I am a poet. Mine? Right here?	['sadness', 'neutral', 'neutral']	"[['Monica', ""Your a poet and don't know it.""], ['Julio', 'Actually I ah, I am a poet.'], ['Monica', 'Mine? Right here?']]"
5582	Monica	Clerk	Hi.	Six dollars, please.	Six? I just had it for one night. It's three.	neutral	neutral	anger	[1, 0, 1]	0	Hi. Six? I just had it for one night. It's three.	Six dollars, please.	Hi. Six dollars, please. Six? I just had it for one night. It's three.	['neutral', 'neutral', 'anger']	"[['Monica', 'Hi.'], ['Clerk', 'Six dollars, please.'], ['Monica', ""Six? I just had it for one night. It's three.""]]"
5583	Monica	Richard	Oh my God. Richard? Hi!	Hi!	Wow! Your lip went bald. Hey, thanks.	joy	joy	joy	[1, 0, 1]	0	Oh my God. Richard? Hi! Wow! Your lip went bald. Hey, thanks.	Hi!	Oh my God. Richard? Hi! Hi! Wow! Your lip went bald. Hey, thanks.	['joy', 'joy', 'joy']	[['Monica', 'Oh my God. Richard? Hi!'], ['Richard', 'Hi!'], ['Monica', 'Wow! Your lip went bald. Hey, thanks.']]
5584	Monica	Richard	Wow! Your lip went bald. Hey, thanks.	So, you look great.	Right.	joy	joy	anger	[1, 0, 1]	0	Wow! Your lip went bald. Hey, thanks. Right.	So, you look great.	Wow! Your lip went bald. Hey, thanks. So, you look great. Right.	['joy', 'joy', 'anger']	[['Monica', 'Wow! Your lip went bald. Hey, thanks.'], ['Richard', 'So, you look great.'], ['Monica', 'Right.']]
5585	Monica	Richard	Right.	No you do. You... just...	What?	anger	fear	fear	[1, 0, 1]	0	Right. What?	No you do. You... just...	Right. No you do. You... just... What?	['anger', 'fear', 'fear']	[['Monica', 'Right.'], ['Richard', 'No you do. You... just...'], ['Monica', 'What?']]
